decision_id,decision,review_text
75QEYsx056WP,accepted,A brilliantly researched piece of work
55WULur614WG,accepted,Perfection
80GZVvx641UT,rejected,"The topic is dealt with superficially, I was expecting something more"
34ZDMoh129MK,accepted,It is well worth reading
70RKIbw488KH,accepted,I recommend reading it
42AIGzz417JZ,accepted,It is well worth reading
57KASih025SF,rejected,It was a waste of time
26UXEsu986WR,accepted,A brilliantly researched piece of work
56TOCvw552MU,accepted,I was blown away by this paper
87ZVSwz796DK,rejected,Awful
64RDOhf736JE,accepted,It is well worth reading
16SCKwf580SW,accepted,It is well worth reading
08PGVch089VN,rejected,Awful
90OONpv759MZ,accepted,It is well worth reading
87FSFrj037IX,accepted,It is well worth reading
35OAItx413RN,accepted,I was blown away by this paper
49UOArs517EJ,rejected,Awful
14DVBby623YL,rejected,It was a waste of time
44IGTsv750CB,accepted,I recommend reading it
47IFJoz195BE,accepted,It is well worth reading
71ACHpa813CD,accepted,It is well worth reading
95KNRvb371VC,rejected,Awful
44ZTJum527ZB,accepted,I recommend reading it
75LIVqr764WQ,accepted,A brilliantly researched piece of work
26JUEye418HU,accepted,I recommend reading it
87RMMcq150KR,accepted,Perfection
97FUAuv832FB,accepted,I was blown away by this paper
24THGho971PL,accepted,I recommend reading it
12MZKqw800ZG,rejected,Awful
08PWHgc167TE,accepted,I was blown away by this paper
96QFPwa382LM,rejected,"The topic is dealt with superficially, I was expecting something more"
92OPEus748UN,accepted,I recommend reading it
10DPSiu068RU,rejected,I did not like it
13TZWje904DK,accepted,A brilliantly researched piece of work
56YVKrf967YB,accepted,A brilliantly researched piece of work
77LUEif685GC,accepted,I recommend reading it
48OQGxg420ED,accepted,Perfection
93YHVkb543MJ,accepted,A brilliantly researched piece of work
88MVWsf760AL,rejected,I do not recommend reading it
79QNNwe355BE,rejected,I did not like it
77TGUah473ZE,accepted,It is well worth reading
25FCCbz167YT,accepted,I recommend reading it
68PFAwg195DC,accepted,I recommend reading it
83LPIim442EN,accepted,I was blown away by this paper
00ELHyj715NR,rejected,"The topic is dealt with superficially, I was expecting something more"
89QMLvq338LF,accepted,Perfection
40HDQno176ID,rejected,Awful
53ARWdl246WS,accepted,I was blown away by this paper
00BYOlf524KB,accepted,Perfection
41FTNux706FU,rejected,I did not like it
80BNNjy265PB,accepted,A brilliantly researched piece of work
83HTBfh691RE,accepted,Perfection
81OPOfb392MS,accepted,It is well worth reading
06FDQlj060WN,rejected,"The topic is dealt with superficially, I was expecting something more"
87VXZtj320DG,accepted,It is well worth reading
62VXKgz870WV,accepted,It is well worth reading
71CKTjh494VG,accepted,A brilliantly researched piece of work
63RIRhb728ME,accepted,It is well worth reading
23QYNbm383GO,accepted,It is well worth reading
34JLJvw494DB,accepted,Perfection
42OKIwr230BS,accepted,Perfection
56QFXyc389JW,rejected,"The topic is dealt with superficially, I was expecting something more"
83HHNxx177PV,accepted,I recommend reading it
37RWDcn013DE,accepted,Perfection
59DOXcf272OS,rejected,"The topic is dealt with superficially, I was expecting something more"
71IFEqy517BS,accepted,It is well worth reading
83ZGEvc215DZ,accepted,I recommend reading it
94IDSbv175ET,rejected,I do not recommend reading it
61ATDrf388JT,accepted,Perfection
10BZBsf889RQ,rejected,Awful
30QJLis399OB,rejected,"The topic is dealt with superficially, I was expecting something more"
77OXAqh680VL,accepted,I recommend reading it
22YSFzf724FI,accepted,Perfection
91FGTsw226VV,accepted,Perfection
14NXPik014LW,accepted,A brilliantly researched piece of work
00PUOae776VN,accepted,I recommend reading it
44NSGvf850VM,accepted,A brilliantly researched piece of work
12ERPod298XZ,rejected,It was a waste of time
44FMToo615NN,accepted,It is well worth reading
18HQDye853KJ,rejected,I do not recommend reading it
19WFGqb639SP,rejected,"The topic is dealt with superficially, I was expecting something more"
70DPArb777DJ,rejected,I did not like it
41KMRtq806NX,accepted,It is well worth reading
37WOAju585EE,accepted,It is well worth reading
61CIYfy326XY,accepted,Perfection
50OUYif997LE,accepted,A brilliantly researched piece of work
84FBOev785VU,rejected,"The topic is dealt with superficially, I was expecting something more"
53PUTeq775AW,accepted,I was blown away by this paper
58XPYxx342QM,rejected,It was a waste of time
45KLPgr500NZ,rejected,"The topic is dealt with superficially, I was expecting something more"
98ESBrd285XW,accepted,Perfection
86YUBgh787YI,rejected,It was a waste of time
45WNMnk806ZB,accepted,I was blown away by this paper
40JLFli916DN,accepted,It is well worth reading
18PXFqe553OL,accepted,I recommend reading it
39TOHky187JF,accepted,It is well worth reading
98AASgg697MH,accepted,Perfection
30XIGar880KU,accepted,It is well worth reading
52KEKhs191YH,accepted,It is well worth reading
74EOAnc273XH,accepted,I recommend reading it
89HBXig718OZ,accepted,A brilliantly researched piece of work
22GCDag563TP,rejected,I do not recommend reading it
96ZOHtl081VM,accepted,Perfection
95AKYij562AF,accepted,A brilliantly researched piece of work
41QDZhu313YA,accepted,A brilliantly researched piece of work
66PZCda982KD,accepted,I recommend reading it
85SVEna273SX,accepted,Perfection
47QWUkn991SD,accepted,Perfection
67WXBmq627BY,accepted,I recommend reading it
28NSFoh187ZH,accepted,I recommend reading it
92XFAzd103RC,accepted,I recommend reading it
35SZAxx674RJ,rejected,It was a waste of time
47RKPza064ZR,rejected,I do not recommend reading it
69WRFdu758YA,accepted,A brilliantly researched piece of work
68GKDof398KZ,accepted,It is well worth reading
11WFFmv992QH,accepted,I recommend reading it
85RHWap153PH,accepted,Perfection
79LLWld632AM,accepted,I was blown away by this paper
25HHUws490XO,accepted,A brilliantly researched piece of work
05FCFta851LE,accepted,A brilliantly researched piece of work
57AUOrw676BA,rejected,I did not like it
16LSEia439QL,accepted,A brilliantly researched piece of work
09UXZdd042GQ,accepted,I recommend reading it
75JHWvj397ON,rejected,Awful
29FREne188VT,accepted,Perfection
37HIYfn158XW,rejected,It was a waste of time
78OMVxd472CO,accepted,Perfection
79JZYom652HK,rejected,It was a waste of time
32KYVst753UQ,accepted,Perfection
36TRYah644EC,accepted,I was blown away by this paper
24ICFke013GQ,accepted,A brilliantly researched piece of work
77OUZml622NA,accepted,Perfection
59GORbj635GY,accepted,I recommend reading it
69TFSko194AB,accepted,A brilliantly researched piece of work
47JXSny783OD,accepted,A brilliantly researched piece of work
23YFPmb234QU,accepted,It is well worth reading
65OLGmi331JN,accepted,It is well worth reading
03RFLky678BV,accepted,Perfection
50PPXap766AU,rejected,I did not like it
78TPNzp988ON,rejected,"The topic is dealt with superficially, I was expecting something more"
09WMBsl180CU,accepted,A brilliantly researched piece of work
37FYNsm878CW,rejected,I do not recommend reading it
69GMIos149VS,accepted,A brilliantly researched piece of work
51OQVwd581ON,rejected,I did not like it
37UDEkm589VZ,rejected,I do not recommend reading it
40XHGnv049NN,rejected,"The topic is dealt with superficially, I was expecting something more"
83DQGnq541MB,accepted,I recommend reading it
89TDKfy157OD,accepted,I recommend reading it
18HJPsh389YH,accepted,I recommend reading it
26GFVrt502SQ,accepted,Perfection
82UQZnw990RN,accepted,A brilliantly researched piece of work
83WXGme646PJ,accepted,A brilliantly researched piece of work
63CSUju486BK,accepted,I was blown away by this paper
04NGQhq843OQ,rejected,I do not recommend reading it
71MIKqq558KO,rejected,I did not like it
35OFGbr352AM,accepted,Perfection
65UEHhr497JT,accepted,A brilliantly researched piece of work
21MHRqd785WQ,rejected,"The topic is dealt with superficially, I was expecting something more"
73FFKgu662QJ,accepted,I recommend reading it
71YHReq966OC,accepted,It is well worth reading
77VFCsy142HP,accepted,Perfection
55VHSso686NZ,accepted,It is well worth reading
93BQTag678JI,accepted,I was blown away by this paper
60SJPdb559QL,rejected,It was a waste of time
04CUHkb276GR,accepted,I recommend reading it
90YAUyz234PM,accepted,I was blown away by this paper
94BGZtc698JY,accepted,It is well worth reading
96OCWzj605IU,rejected,It was a waste of time
61SUTcg114VL,accepted,A brilliantly researched piece of work
78BESwu287EI,accepted,It is well worth reading
12IMDqg770RW,accepted,Perfection
89SELvk742AK,accepted,I was blown away by this paper
27RAUyb436DO,accepted,Perfection
80HLBgu608QC,accepted,It is well worth reading
86HDSoz920QG,accepted,It is well worth reading
38RCRxf801SX,rejected,It was a waste of time
57VNCrv724VR,accepted,A brilliantly researched piece of work
44EFZan496LC,accepted,A brilliantly researched piece of work
03SQYkj566GY,accepted,I recommend reading it
09SUGdw845EK,rejected,I did not like it
15PTKxw517GL,accepted,A brilliantly researched piece of work
17HZJpi308GW,accepted,A brilliantly researched piece of work
16UVCms070DU,accepted,It is well worth reading
45EYNcj611CJ,accepted,I was blown away by this paper
64NFPyz424MI,accepted,I recommend reading it
83YBAgx336OZ,accepted,A brilliantly researched piece of work
00HZUxz708XJ,accepted,Perfection
65JHAiu955QT,accepted,I recommend reading it
56IIQnh351XB,accepted,I was blown away by this paper
34MGSev049HN,accepted,I recommend reading it
69SXJoc194MN,accepted,It is well worth reading
28ORYdh363BO,accepted,I was blown away by this paper
11TSGcz744ET,rejected,It was a waste of time
59LHIca761FU,rejected,I do not recommend reading it
94KCKhd308BK,rejected,I do not recommend reading it
23TIDul293AH,accepted,It is well worth reading
87HBPjp101CC,rejected,I do not recommend reading it
48UIUly371XY,accepted,I was blown away by this paper
85DWKhn654QL,rejected,It was a waste of time
41EXBfr975ZD,accepted,A brilliantly researched piece of work
00WAHkw261AN,rejected,I did not like it
30JVJkn985QZ,rejected,Awful
46QWVhp611AK,accepted,It is well worth reading
75LAPps584UA,accepted,I recommend reading it
49SVMjd339HH,accepted,Perfection
30RDIfr771LP,accepted,Perfection
70SWFmh825BK,accepted,Perfection
02XSXsr481DA,accepted,Perfection
18HYZme878VS,accepted,It is well worth reading
55RPMlv352JR,accepted,It is well worth reading
79SGLwi191NL,accepted,Perfection
47XLZbb693NC,accepted,Perfection
66INDda742EQ,rejected,I did not like it
97LJBhu246JW,accepted,I recommend reading it
77QEKxi601IV,accepted,I was blown away by this paper
06BNGtd932MF,accepted,A brilliantly researched piece of work
72ULAkh452WG,accepted,A brilliantly researched piece of work
85UDDle142OI,rejected,I do not recommend reading it
73ZIRpc480BQ,accepted,I recommend reading it
85WKBcr940OZ,accepted,It is well worth reading
69CZWwq234XD,accepted,It is well worth reading
76MNOml793AF,accepted,A brilliantly researched piece of work
90WJWtq488II,accepted,I was blown away by this paper
80IPRms659RN,accepted,I was blown away by this paper
32MUVsp458JC,accepted,A brilliantly researched piece of work
38FIFaz247MP,accepted,I recommend reading it
64NYCrt310NY,accepted,A brilliantly researched piece of work
06CRVio918XI,rejected,Awful
51YXMsl432UT,accepted,I was blown away by this paper
32LXMhr751HP,accepted,I recommend reading it
39RRCwn899MZ,accepted,I was blown away by this paper
12WHBig322QD,accepted,A brilliantly researched piece of work
14OKWvi706NB,accepted,A brilliantly researched piece of work
39PKUay313TZ,rejected,Awful
56WOSdw897BL,accepted,I was blown away by this paper
38UEZtj472JJ,accepted,It is well worth reading
40IQEtt407ZM,accepted,It is well worth reading
53OPIus166ZK,accepted,It is well worth reading
99OEFgt825SD,accepted,Perfection
11DYWev449FC,accepted,I recommend reading it
73NBGdr884VI,rejected,Awful
04BLHat020CS,accepted,I recommend reading it
42NVXvs616DS,accepted,I was blown away by this paper
04CMVli957PS,rejected,Awful
95JAKwx975FE,accepted,A brilliantly researched piece of work
02LUWpz803RY,accepted,A brilliantly researched piece of work
94FHTbg493BI,accepted,I was blown away by this paper
92ANBut504DG,rejected,I do not recommend reading it
80DKJvi594TK,accepted,A brilliantly researched piece of work
29AQBoj676SI,accepted,I was blown away by this paper
71PIYsf940IC,accepted,I was blown away by this paper
92RCXiq251IG,accepted,Perfection
30QDIpm109ZK,accepted,I was blown away by this paper
08HDCby881FO,accepted,I recommend reading it
29BVLit899ES,accepted,A brilliantly researched piece of work
56UIIgs746BP,accepted,It is well worth reading
52KRSsn986NH,rejected,Awful
27ASCiz966EE,accepted,A brilliantly researched piece of work
81YEAwv348QE,rejected,I did not like it
23VSXib707EG,rejected,"The topic is dealt with superficially, I was expecting something more"
15UFJmp505TD,accepted,I recommend reading it
43CGFsj814HO,accepted,I was blown away by this paper
36GUBzm630XS,accepted,It is well worth reading
06LRVyl772AZ,accepted,Perfection
59LELme368TC,accepted,It is well worth reading
60EEEjq724YT,rejected,"The topic is dealt with superficially, I was expecting something more"
74QWQaz447XG,accepted,Perfection
17URNph602UA,rejected,I do not recommend reading it
50ORQjp859MY,accepted,It is well worth reading
69KIWbj709RB,rejected,I do not recommend reading it
88VNAxc205KH,accepted,Perfection
48ONLfl153PE,accepted,A brilliantly researched piece of work
15PPObo322TV,accepted,It is well worth reading
17KLWjs517DW,accepted,I recommend reading it
84COQnf736JF,accepted,I recommend reading it
92DDFll442IO,rejected,It was a waste of time
06WPBjn049GA,accepted,I recommend reading it
03HECxc478JK,rejected,"The topic is dealt with superficially, I was expecting something more"
71EZAsw598YO,rejected,"The topic is dealt with superficially, I was expecting something more"
58GJOti605LV,rejected,I did not like it
32MJXrb828EZ,accepted,I recommend reading it
27HFNsq989NG,accepted,Perfection
46FYEnh371MW,rejected,I do not recommend reading it
87VJZzi147CQ,accepted,I was blown away by this paper
23ZYZzv825UD,accepted,A brilliantly researched piece of work
99EKDsv699SK,accepted,It is well worth reading
81GXBao055XH,accepted,It is well worth reading
73PBAtw112RO,accepted,Perfection
77XIUxo370JU,accepted,I recommend reading it
44RUSbv508TP,accepted,Perfection
18EXPcl957RV,accepted,Perfection
07GTGpb254EF,accepted,I recommend reading it
23RAGzc452GE,accepted,It is well worth reading
45UDAul569MD,accepted,It is well worth reading
32RGKdn764WP,accepted,I recommend reading it
69IYHpd894VH,accepted,A brilliantly researched piece of work
25MFXsp381ET,accepted,Perfection
86AZCey093UR,accepted,I was blown away by this paper
12PZWxk897HA,rejected,"The topic is dealt with superficially, I was expecting something more"
02UNWfc682RS,accepted,I was blown away by this paper
38NKOkg788QP,rejected,It was a waste of time
78IRNba456OG,accepted,Perfection
71NHFjk568KL,accepted,A brilliantly researched piece of work
55ENBlp679LO,accepted,I recommend reading it
45FHDxq304TY,accepted,I was blown away by this paper
21MXHxi483GE,accepted,A brilliantly researched piece of work
15PFEsm493GI,accepted,Perfection
38RXHhn203XW,accepted,It is well worth reading
66AJZkq947KV,rejected,"The topic is dealt with superficially, I was expecting something more"
84AVMzd911ER,accepted,I was blown away by this paper
41DHStc009TS,accepted,A brilliantly researched piece of work
